h3_polyfill,index,STATEFP,STATENS,AFFGEOID,GEOID,STUSPS,NAME,LSAD,ALAND,AWATER,geometry,LAT,LONG,opt_tilt
832882fffffffff,8,16,1779783,0400000US16,16,ID,Idaho,0,2.1405E+11,2391722557,"POLYGON ((-114.2603475339209 44.438604667829026, -113.80137126750763 44.96301974068825, -114.23842794408571 45.47301527696883, -115.1379419913129 45.45637454301254, -115.59005729555875 44.93065017420072, -115.14968374123853 44.42287270301568, -114.2603475339209 44.438604667829026))",44.94828089,-114.6959865,29
832880fffffffff,8,16,1779783,0400000US16,16,ID,Idaho,0,2.1405E+11,2391722557,"POLYGON ((-115.59665506826775 43.89084755153694, -115.14968374123853 44.42287270301568, -115.59005729555875 44.93065017420072, -116.48024328983657 44.90411193249163, -116.91992232402644 44.37097056454859, -116.47686545483118 43.865478388527336, -115.59665506826775 43.89084755153694))",44.39834679,-116.0351891,38
832899fffffffff,8,16,1779783,0400000US16,16,ID,Idaho,0,2.1405E+11,2391722557,"POLYGON ((-115.57640244150916 46.96869723522873, -115.11363574138191 47.481190448822986, -115.56933457709269 47.96623733272561, -116.49085177316248 47.936498245216754, -116.94580923942712 47.42273418621979, -116.48723369835943 46.93997373661423, -115.57640244150916 46.96869723522873))",47.45341967,-116.0301654,33
83289dfffffffff,8,16,1779783,0400000US16,16,ID,Idaho,0,2.1405E+11,2391722557,"POLYGON ((-115.58330817592925 45.95672502545088, -115.12592915683786 46.47593119112313, -115.57640244150916 46.96869723522873, -116.48723369835943 46.93997373661423, -116.93698174171985 46.41955712866161, -116.48369847512731 45.92906853395805, -115.58330817592925 45.95672502545088))",46.4491872,-116.0318786,37
8328b2fffffffff,8,16,1779783,0400000US16,16,ID,Idaho,0,2.1405E+11,2391722557,"POLYGON ((-111.68229620491502 42.33122516439231, -111.2169481531772 42.85899976975925, -111.63196911485312 43.39437445833112, -112.51676733723512 43.399918738035744, -112.97658060632165 42.87058583428454, -112.55728794762913 42.33726867342001, -111.68229620491502 42.33122516439231))",42.86625132,-112.0967818,36
8328b1fffffffff,8,16,1779783,0400000US16,16,ID,Idaho,0,2.1405E+11,2391722557,"POLYGON ((-114.30273411983745 42.329451778687755, -113.85421829018077 42.86629230138483, -114.28177752018668 43.39060164662037, -115.1611634793217 43.375823835306086, -115.60310652830113 42.837738262209285, -115.17238987791484 42.31567276758434, -114.30273411983745 42.329451778687755))",42.85345358,-114.7289105,37
8328a2fffffffff,8,16,1779783,0400000US16,16,ID,Idaho,0,2.1405E+11,2391722557,"POLYGON ((-115.60941648908785 41.77179018613239, -115.17238987791484 42.31567276758434, -115.60310652830113 42.837738262209285, -116.4735624014566 42.813588341266026, -116.90361334684562 42.268646199559925, -116.47033167354553 41.748908741420074, -115.60941648908785 41.77179018613239))",42.29358153,-116.0383535,37
8328b0fffffffff,8,16,1779783,0400000US16,16,ID,Idaho,0,2.1405E+11,2391722557,"POLYGON ((-113.01180891638317 41.80182696401883, -112.55728794762913 42.33726867342001, -112.97658060632165 42.87058583428454, -113.85421829018077 42.86629230138483, -114.30273411983745 42.329451778687755, -113.87977079744468 41.79830305816992, -113.01180891638317 41.80182696401883))",42.33481124,-113.4301415,36
8328b3fffffffff,8,16,1779783,0400000US16,16,ID,Idaho,0,2.1405E+11,2391722557,"POLYGON ((-112.97658060632165 42.87058583428454, -112.51676733723512 43.399918738035744, -112.94056051139856 43.926378546006774, -113.82809163347571 43.92135439009324, -114.28177752018668 43.39060164662037, -113.85421829018077 42.86629230138483, -112.97658060632165 42.87058583428454))",43.39671153,-113.3994092,38
832894fffffffff,8,16,1779783,0400000US16,16,ID,Idaho,0,2.1405E+11,2391722557,"POLYGON ((-111.63196911485312 43.39437445833112, -111.16109935329885 43.91575691615301, -111.58050506517188 44.44426404842241, -112.47533090117112 44.449343140825086, -112.94056051139856 43.926378546006774, -112.51676733723512 43.399918738035744, -111.63196911485312 43.39437445833112))",43.92252859,-112.0508481,38
8344f4fffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-81.96649416243142 28.631806501945587, -81.50683401752879 29.066476398399978, -81.67495982800877 29.669968977915932, -82.31085347999998 29.841742465516244, -82.77553254619542 29.404824504114067, -82.59930359544812 28.798395967574926, -81.96649416243142 28.631806501945587))",29.23635903,-82.13994959,28
83441afffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-82.25372934517684 27.58784062382276, -81.79769398399907 28.027951836577206, -81.96649416243142 28.631806501945587, -82.59930359544812 28.798395967574926, -83.06021263657905 28.355872709978886, -82.88344426087563 27.749187849205157, -82.25372934517684 27.58784062382276))",28.19266596,-82.4277542,28
8344a9fffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-81.17717341106805 27.861791158277974, -80.72260057965917 28.29419814759202, -80.88346000618083 28.895014588345113, -81.50683401752879 29.066476398399978, -81.96649416243142 28.631806501945587, -81.79769398399907 28.027951836577206, -81.17717341106805 27.861791158277974))",28.46368911,-81.34333468,27
834412fffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-80.98588220815019 25.02567795963954, -80.54311139733625 25.465678782546522, -80.69856484471993 26.062694311272747, -81.30432432625489 26.22261239495497, -81.75196196394585 25.779995539608368, -81.58897344408543 25.18009256208372, -80.98588220815019 25.02567795963954))",25.62359932,-81.14640675,26
8344e0fffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-84.73295246542502 29.89906782240826, -84.26257560241334 30.346368912980648, -84.45440227965173 30.95672477396085, -85.1250201648158 31.122264011849417, -85.59995553405787 30.672593769563665, -85.3997328022232 30.05977126868344, -84.73295246542502 29.89906782240826))",30.51030669,-84.93001794,28
8344a8fffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-80.40714699047686 27.095512736696875, -79.95771487764519 27.525639988762773, -80.1115556384525 28.12341186965263, -80.72260057965917 28.29419814759202, -81.17717341106805 27.861791158277974, -81.01555836148444 27.26089110159464, -80.40714699047686 27.095512736696875))",27.69438227,-80.56625351,26
834452fffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-86.7543605798955 30.374339458202368, -86.27932783565214 30.832256184099244, -86.48784775839029 31.44625015684274, -87.17989672749182 31.604426495228317, -87.65903167210188 31.14401657281158, -87.44204456710634 30.527943200536598, -86.7543605798955 30.374339458202368))",30.98905696,-86.96795178,29
8344adfffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-81.46664852431961 26.82320941535857, -81.01555836148444 27.26089110159464, -81.17717341106805 27.861791158277974, -81.79769398399907 28.027951836577206, -82.25372934517684 27.58784062382276, -82.08430112269556 26.98401347650792, -81.46664852431961 26.82320941535857))",27.42509884,-81.63346395,27
8344f0fffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-81.67495982800877 29.669968977915932, -81.21164118710877 30.09887236528901, -81.37904453353688 30.701620274456907, -82.01801008527428 30.87851147076702, -82.48649704930232 30.447523075625668, -82.31085347999998 29.841742465516244, -81.67495982800877 29.669968977915932))",30.27386296,-81.84779936,28
8344f5fffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-82.77553254619542 29.404824504114067, -82.31085347999998 29.841742465516244, -82.48649704930232 30.447523075625668, -83.13508846454988 30.619222635633466, -83.60470181011485 30.180069290846305, -83.42079792192662 29.571467376092357, -82.77553254619542 29.404824504114067))",30.011638,-82.95652429,28
8344acfffffffff,9,12,294478,0400000US12,12,FL,Florida,0,1.38949E+11,31361101223,"POLYGON ((-80.69856484471993 26.062694311272747, -80.25247667002985 26.497927630378047, -80.40714699047686 27.095512736696875, -81.01555836148444 27.26089110159464, -81.46664852431961 26.82320941535857, -81.30432432625489 26.22261239495497, -80.69856484471993 26.062694311272747))",26.66128235,-80.85840297,25
832603fffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-97.30468981823128 41.80724070545743, -96.78109474517304 42.269946279148876, -97.10067441178336 42.848264751331016, -97.95309369921226 42.96382282792633, -98.47762586397931 42.49890456471929, -98.14891624471004 41.92066396751256, -97.30468981823128 41.80724070545743))",42.38566582,-97.62819221,39
83260efffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-96.15487277420793 41.10256167837416, -95.63270294556983 41.56306454384189, -95.9411330888617 42.146666640081826, -96.78109474517304 42.269946279148876, -97.30468981823128 41.80724070545743, -96.98700321689786 41.223481723280734, -96.15487277420793 41.10256167837416))",41.68635262,-96.46747634,40
83261cfffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-98.66728650140094 41.44813920899036, -98.14891624471004 41.92066396751256, -98.47762586397931 42.49890456471929, -99.33355209416003 42.60433463501959, -99.85224608011657 42.12956813236518, -99.51481113071189 41.55163492267251, -98.66728650140094 41.44813920899036))",42.02639898,-98.99952142,39
832613fffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-101.22296433729231 41.74040806665298, -100.71067609205066 42.22482490502809, -101.05902113925103 42.796528515834865, -101.92784616911428 42.883088170289575, -102.43929616041419 42.39644483631763, -102.08289420935759 41.82548714020759, -101.22296433729231 41.74040806665298))",42.31198725,-101.5741112,39
832618fffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-98.85304930040635 40.38456935477075, -98.34071099607598 40.86446016088205, -98.66728650140094 41.44813920899036, -99.51481113071189 41.55163492267251, -100.02738621807643 41.06947086943483, -99.69231801565282 40.48610531608687, -98.85304930040635 40.38456935477075))",40.96825521,-99.1830339,39
832612fffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-102.43929616041419 42.39644483631763, -101.92784616911428 42.883088170289575, -102.28711981280435 43.44809410391682, -103.16576828736255 43.5255216624551, -103.67580237493574 43.03668483761891, -103.30874669480728 42.472631308344376, -102.43929616041419 42.39644483631763))",42.96126718,-102.8010322,39
8326acfffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-102.58823664243123 41.33165348280275, -102.08289420935759 41.82548714020759, -102.43929616041419 42.39644483631763, -103.30874669480728 42.472631308344376, -103.81263795329835 41.97659515542395, -103.4486685997814 41.40659183086194, -102.58823664243123 41.33165348280275))",41.90242404,-102.9470088,38
8326a9fffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-101.54063946841433 39.590108539286724, -101.04033001739265 40.0885965084391, -101.38346890674022 40.67141923201178, -102.23467087857186 40.75500461473314, -102.73404143360327 40.25424312923831, -102.38327656601044 39.672187453016555, -101.54063946841433 39.590108539286724))",40.17278558,-101.8863847,38
83261dfffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-97.5045420715353 40.75320359069345, -96.98700321689786 41.223481723280734, -97.30468981823128 41.80724070545743, -98.14891624471004 41.92066396751256, -98.66728650140094 41.44813920899036, -98.34071099607598 40.86446016088205, -97.5045420715353 40.75320359069345))",41.33705693,-97.82602603,39
832619fffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-97.70035259745052 39.68667371280517, -97.18874577054888 40.16427574631937, -97.5045420715353 40.75320359069345, -98.34071099607598 40.86446016088205, -98.85304930040635 40.38456935477075, -98.52859678867617 39.795732460704144, -97.70035259745052 39.68667371280517))",40.2756786,-98.0198255,38
832611fffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-99.85224608011657 42.12956813236518, -99.33355209416003 42.60433463501959, -99.67337264756941 43.17656914937767, -100.54054158450512 43.27352690674211, -101.05902113925103 42.796528515834865, -100.71067609205066 42.22482490502809, -99.85224608011657 42.12956813236518))",42.70174952,-100.1952947,39
83261efffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-100.02738621807643 41.06947086943483, -99.51481113071189 41.55163492267251, -99.85224608011657 42.12956813236518, -100.71067609205066 42.22482490502809, -101.22296433729231 41.74040806665298, -100.87723598395897 41.16300723807768, -100.02738621807643 41.06947086943483))",41.64734342,-100.3679387,39
83260afffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-96.36432448468615 40.04575295013505, -95.84809346832756 40.5137835908502, -96.15487277420793 41.10256167837416, -96.98700321689786 41.223481723280734, -97.5045420715353 40.75320359069345, -97.18874577054888 40.16427574631937, -96.36432448468615 40.04575295013505))",40.63470252,-96.67514831,39
8326adfffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-101.38346890674022 40.67141923201178, -100.87723598395897 41.16300723807768, -101.22296433729231 41.74040806665298, -102.08289420935759 41.82548714020759, -102.58823664243123 41.33165348280275, -102.23467087857186 40.75500461473314, -101.38346890674022 40.67141923201178))",41.24868761,-101.7318994,38
83261afffffffff,10,31,1779792,0400000US31,31,NE,Nebraska,0,1.98957E+11,1371829134,"POLYGON ((-100.19890555870306 39.996799559169006, -99.69231801565282 40.48610531608687, -100.02738621807643 41.06947086943483, -100.87723598395897 41.16300723807768, -101.38346890674022 40.67141923201178, -101.04033001739265 40.0885965084391, -100.19890555870306 39.996799559169006))",40.58009179,-100.536985,38
8328d1fffffffff,11,53,1779804,0400000US53,53,WA,Washington,0,1.72113E+11,12559278850,"POLYGON ((-122.41017544315142 48.058568992491566, -121.99677632829633 48.58219243091194, -122.48301928147703 49.02355095874139, -123.38242970987118 48.93897284196864, -123.78541407377031 48.41499723110687, -123.29954890974088 47.9759344453891, -122.41017544315142 48.058568992491566))",48.49991261,-122.8922216,36
8328d0fffffffff,11,53,1779804,0400000US53,53,WA,Washington,0,1.72113E+11,12559278850,"POLYGON ((-121.0361485865547 47.680833492437515, -120.61283582153811 48.20391753366567, -121.09293475960447 48.65576897503096, -121.99677632829633 48.58219243091194, -122.41017544315142 48.058568992491566, -121.92979964946605 47.60904605766893, -121.0361485865547 47.680833492437515))",48.13259432,-121.5124936,38
8312dafffffffff,11,53,1779804,0400000US53,53,WA,Washington,0,1.72113E+11,12559278850,"POLYGON ((-118.32273354360943 47.85533601326517, -117.8762106053973 48.37022093575534, -118.34803963459348 48.8348396205494, -119.26815228492313 48.78221386976698, -119.70563567474834 48.26636789017848, -119.23221501743073 47.80409716753512, -118.32273354360943 47.85533601326517))",48.31971636,-118.7916617,32
8328d2fffffffff,11,53,1779804,0400000US53,53,WA,Washington,0,1.72113E+11,12559278850,"POLYGON ((-119.70563567474834 48.26636789017848, -119.26815228492313 48.78221386976698, -119.74732445570325 49.236415543264066, -120.66507098823999 49.17240699137573, -121.09293475960447 48.65576897503096, -120.61283582153811 48.20391753366567, -119.70563567474834 48.26636789017848))",48.72038899,-120.1814304,39
8312dbfffffffff,11,53,1779804,0400000US53,53,WA,Washington,0,1.72113E+11,12559278850,"POLYGON ((-116.94580923942712 47.42273418621979, -116.49085177316248 47.936498245216754, -116.9548446125168 48.411409470710055, -117.8762106053973 48.37022093575534, -118.32273354360943 47.85533601326517, -117.85649765967405 47.38275151385224, -116.94580923942712 47.42273418621979))",47.89735903,-117.4073828,37
8328f3fffffffff,11,53,1779804,0400000US53,53,WA,Washington,0,1.72113E+11,12559278850,"POLYGON ((-122.26940500099423 46.08572593247763, -121.86434240223869 46.621609491158004, -122.33898926103997 47.0792054231907, -123.21854399041668 46.998589021805486, -123.61370717823291 46.46248549978459, -123.13935229111728 46.0072026708798, -122.26940500099423 46.08572593247763))",46.54333829,-122.7400537,36
832888fffffffff,11,53,1779804,0400000US53,53,WA,Washington,0,1.72113E+11,12559278850,"POLYGON ((-118.27385125808124 45.852954302391, -117.8372371194877 46.38083671127496, -118.29801072710565 46.861279097824266, -119.197103374418 46.81148827909575, -119.62510983711626 46.282774681663604, -119.16278925258413 45.804672788118346, -118.27385125808124 45.852954302391))",46.3331982,-118.7318474,36
83288afffffffff,11,53,1779804,0400000US53,53,WA,Washington,0,1.72113E+11,12559278850,"POLYGON ((-116.93698174171985 46.41955712866161, -116.48723369835943 46.93997373661423, -116.94580923942712 47.42273418621979, -117.85649765967405 47.38275151385224, -118.29801072710565 46.861279097824266, -117.8372371194877 46.38083671127496, -116.93698174171985 46.41955712866161))",46.90205286,-117.393186,36
8328d5fffffffff,11,53,1779804,0400000US53,53,WA,Washington,0,1.72113E+11,12559278850,"POLYGON ((-122.33898926103997 47.0792054231907, -121.92979964946605 47.60904605766893, -122.41017544315142 48.058568992491566, -123.29954890974088 47.9759344453891, -123.69858623999738 47.44581164077365, -123.21854399041668 46.998589021805486, -122.33898926103997 47.0792054231907))",47.5287315,-122.8152695,37
